x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,target
44.34,,,0,4,54.48,21.49,54.87,22.68,59.0,19.08,0
39.09,4.07,20.48259171603617,1,6,66.71,20.13,54.16,16.58,62.0,11.13,0
34.89,8.11,11.116531355219784,0,5,55.61,44.78,53.62,17.79,65.8,10.62,1
36.74,3.13,18.612713522644967,1,2,69.13,,56.9,17.73,57.7,9.0,0
43.61,3.24,16.829217216068603,2,5,71.85,,62.32,16.53,63.6,10.69,0
53.36,5.81,11.864242419809939,1,5,,32.24,47.48,17.26,58.7,9.09,1
35.96,0.28,9.34975632466602,1,4,68.78,22.54,63.29,12.83,50.6,8.39,0
34.2,5.03,16.74758034325984,1,5,57.12,24.2,52.65,23.42,61.4,13.14,0
46.76,0.8,12.8897588087397,2,3,,23.14,58.91,21.45,63.1,9.41,0
46.8,4.86,12.084892426070528,1,6,,22.85,46.56,19.73,59.9,7.75,0
36.83,8.23,13.516053325931484,0,5,72.23,,52.38,17.11,,5.83,1
37.73,4.61,30.45372717377134,1,6,51.17,,51.64,17.27,63.5,8.33,0
37.63,1.58,10.355670334208256,1,7,66.68,25.23,62.32,15.49,,5.13,0
43.96,5.19,13.53295740257673,1,1,64.69,21.05,,20.93,62.6,6.41,1
62.72,9.5,,1,2,,,49.53,19.84,59.3,9.58,0
36.72,5.7,9.242528258614362,1,8,67.12,50.82,51.31,22.17,65.9,8.25,1
43.73,,,1,6,52.71,21.91,53.54,12.78,51.9,10.36,0
38.26,7.48,10.025887477798708,1,5,59.77,,44.16,18.64,,9.11,0
42.66,4.23,19.861496775761168,2,5,55.02,33.84,,20.02,53.3,13.42,0
44.47,2.74,15.860987605945056,1,5,69.8,26.1,47.43,18.9,60.3,9.55,0
43.54,8.31,20.303884698315276,2,5,57.7,40.83,62.38,25.63,51.0,12.11,0
34.73,2.61,18.091825010750647,1,5,68.6,26.24,,20.58,51.8,7.66,0
34.8,2.51,30.161821210007723,1,6,43.2,21.53,62.77,23.93,59.0,11.17,0
47.96,9.59,8.576881235327644,0,2,,37.97,55.24,15.48,63.9,9.0,0
43.42,2.45,12.650045488020123,0,6,54.73,19.97,50.61,20.0,61.8,11.72,0
42.86,0.95,16.584929566411418,1,1,47.07,45.15,53.1,15.84,61.9,12.21,1
45.47,0.93,21.423087042471074,2,2,59.43,,51.61,19.44,52.6,19.62,0
36.37,,,1,2,54.74,24.63,56.14,20.55,59.0,15.15,1
49.73,8.53,17.991792266060056,1,3,,26.63,62.96,21.34,,9.92,0
35.89,7.49,10.292413295574002,0,3,53.58,25.64,44.47,21.15,57.2,14.81,0
34.12,6.64,15.513432739780717,1,6,73.08,30.55,43.57,16.61,,9.86,1
34.64,4.69,18.139834277337634,1,9,64.6,,76.57,19.91,51.4,10.43,0
40.53,8.26,9.339248804607607,1,4,71.7,32.78,49.55,18.45,61.2,17.41,0
59.44,6.9,12.684365075495517,1,4,,28.07,60.2,22.64,,12.36,0
41.68,9.92,,0,9,64.17,26.07,56.3,23.24,59.8,8.11,0
43.35,,,1,11,67.2,34.02,51.53,20.17,59.9,9.04,0
51.85,,,1,8,,20.89,,17.93,,6.47,0
38.78,2.31,25.585425747708026,1,4,49.31,25.84,54.6,19.03,58.8,11.68,0
31.62,4.05,16.79427291053407,0,4,58.12,22.27,56.8,19.46,58.8,8.78,0
36.93,4.5,,2,4,58.44,27.82,41.26,19.63,59.0,14.99,0
38.64,8.77,13.44651634041426,0,8,67.38,33.53,51.51,16.69,63.1,8.78,0
29.97,8.42,9.33979030939144,0,7,70.19,34.78,,,,13.3,1
39.33,4.84,14.452798567682661,2,2,74.29,23.47,49.32,17.59,62.6,9.5,0
41.86,8.42,7.428626659467824,0,4,66.89,25.97,54.52,,55.1,6.44,0
55.13,4.02,6.820038231742334,1,9,,26.12,60.41,15.64,56.3,7.74,0
46.58,,,1,6,,49.31,47.74,20.69,56.8,9.25,0
42.02,,31.97322532635074,0,2,70.8,33.43,57.2,15.78,65.0,11.59,1
37.59,,,1,7,67.92,21.11,62.17,9.78,66.9,6.27,0
36.09,3.39,28.936328265712362,2,6,66.09,42.85,42.89,24.08,63.8,10.58,1
28.67,6.19,34.22451340702237,0,3,43.54,31.79,48.32,18.24,50.9,10.88,1
40.08,0.1,14.203075768258772,2,6,60.95,24.85,43.27,20.19,,13.45,0
25.57,4.56,32.86579777309747,1,5,66.53,21.73,53.61,16.17,51.3,9.78,1
39.97,8.9,9.3206955306776,1,6,69.19,29.06,66.13,14.67,,12.79,0
52.33,0.89,16.601276197757045,1,2,,32.61,50.63,16.74,60.2,9.21,0
38.35,,11.468205521046539,1,5,48.86,25.01,62.02,21.37,61.6,6.51,0
43.88,1.32,10.98999427435296,0,3,52.93,25.07,45.89,19.27,65.1,7.53,0
35.0,5.99,24.746206657219705,0,8,66.49,43.53,45.19,19.13,51.4,13.29,1
28.12,,,1,4,68.92,40.6,56.63,21.4,55.2,10.58,1
42.75,,,2,2,69.25,27.63,46.63,23.0,65.5,9.67,0
39.27,3.1,10.989091744940685,0,4,70.23,26.82,49.14,21.46,63.6,10.29,0
44.19,7.57,17.97926175337295,0,4,64.09,22.28,,16.7,,8.46,0
41.86,6.35,21.029929830858052,0,1,65.48,44.18,55.33,15.68,,10.11,1
45.15,2.69,19.100833756313435,1,5,62.57,,52.2,20.65,65.9,16.37,0
37.75,5.97,10.122767626526535,1,4,66.12,41.0,50.85,19.35,57.5,11.5,1
44.68,6.13,19.012488177906153,0,1,67.01,,40.86,18.63,64.9,9.26,0
47.92,7.45,,1,4,,25.04,41.69,23.99,62.7,8.6,0
37.37,9.58,13.021105673049028,1,5,59.87,29.9,52.34,20.66,66.6,10.32,0
38.79,3.77,17.120223813375738,2,7,67.8,23.4,61.85,24.17,63.9,7.53,1
48.29,5.92,8.900025277709322,1,7,,28.76,58.88,22.4,,10.43,0
44.46,6.87,11.481078577452088,1,5,54.83,27.09,,20.36,50.1,9.59,0
39.59,9.53,14.294350671900329,1,5,69.21,30.99,60.87,20.19,57.2,20.97,0
30.56,,14.528034674783239,0,4,61.15,23.1,,18.88,,7.62,1
39.2,7.15,7.538719471962286,1,3,66.19,22.78,49.9,18.57,60.2,22.14,0
51.34,9.71,41.22630019112426,2,7,,30.02,48.58,24.66,63.0,15.81,0
38.08,7.18,21.997103511832467,1,3,70.11,41.54,49.91,16.42,50.3,8.23,1
39.87,,53.264829663131614,2,7,52.59,,41.55,17.28,53.5,8.42,1
34.97,9.79,12.967233023875313,1,6,68.71,,31.29,20.89,50.2,8.88,1
40.4,4.87,35.35877724851831,0,9,57.68,25.1,48.19,20.88,63.9,10.94,1
41.13,,,1,2,47.34,34.33,54.58,21.76,61.7,12.46,0
43.1,4.02,8.015824654549577,0,7,64.52,,64.33,20.72,53.0,8.98,0
36.67,9.91,39.06251719271871,0,6,67.27,23.36,59.55,16.15,65.9,15.03,1
33.51,8.03,9.864765205197092,1,2,57.12,24.66,50.85,18.21,63.8,8.26,0
55.46,4.93,7.654108527028068,1,6,,26.79,54.06,14.24,52.0,6.66,0
42.2,5.75,13.15713801632767,1,3,61.97,27.31,58.59,22.43,50.1,11.91,0
35.27,9.51,9.41298951559525,1,9,69.36,18.6,38.98,19.77,59.2,13.46,0
39.99,4.01,8.55196625105474,1,6,72.39,,47.95,15.45,63.4,8.41,0
44.39,9.01,19.299406670207347,1,9,73.72,20.79,53.59,20.35,58.2,13.02,0
48.59,2.41,36.401424713232196,0,3,,25.05,46.83,24.88,66.6,14.87,0
43.23,5.01,44.0700195208146,0,3,67.85,21.53,50.21,18.63,60.4,5.39,0
38.92,2.7,15.30094364041419,2,3,69.37,34.48,44.7,14.84,52.7,10.06,0
44.66,2.8,17.8369377384658,0,9,16.94,26.44,44.83,19.65,,7.45,0
31.73,4.99,22.70454409684232,0,1,62.83,31.46,51.48,19.22,54.6,9.94,1
34.77,6.21,16.036176738617076,0,2,68.26,31.21,54.37,21.55,,11.49,1
49.69,2.99,20.437361287937033,1,5,,27.13,50.57,,,10.65,0
42.64,2.12,21.243457095292676,0,8,62.06,27.73,49.42,19.08,64.1,10.0,1
40.82,9.23,48.92921090917115,0,2,62.77,,39.84,13.53,53.4,5.66,0
36.9,2.59,46.23970175197963,2,4,54.02,,46.86,19.49,55.9,6.0,1
33.29,,,2,7,38.61,,56.18,22.02,56.1,5.4,0
42.98,1.96,26.178715442162144,0,5,64.77,71.38,60.81,18.04,57.2,9.25,1
41.53,8.49,19.073235828576912,2,5,49.07,23.17,44.59,18.2,63.1,7.87,0
53.07,4.74,21.283042514727498,1,2,,16.7,43.75,23.11,58.0,14.41,0
35.48,,,0,1,43.44,22.72,59.75,21.38,59.0,14.25,0
41.33,1.49,23.280686644581586,0,4,54.86,23.95,,,56.3,10.39,0
38.83,1.87,11.294670027378741,1,4,40.7,21.04,53.88,19.37,55.8,12.38,0
35.13,6.08,11.391629507639802,2,2,72.26,22.23,47.7,25.38,58.7,9.14,0
53.67,8.21,19.13364970053566,2,11,,,55.7,24.31,,8.07,0
50.6,5.76,18.0035952228387,2,5,,19.37,51.55,17.17,61.2,7.07,0
42.23,4.77,,1,4,55.78,,,19.88,63.7,8.71,0
31.69,2.22,9.694051313914375,1,7,46.71,,,,51.8,9.3,0
43.37,4.88,,1,6,60.06,28.7,45.95,13.49,61.2,7.56,0
44.63,2.15,14.59377532094894,1,2,61.3,19.28,,19.55,50.9,9.2,1
37.06,3.79,28.409758860732023,2,5,75.78,21.73,51.16,22.48,62.9,13.31,1
30.28,4.7,34.10577841881549,2,4,62.55,26.53,53.87,13.22,66.3,12.73,1
53.51,0.93,10.500287661116857,0,6,,25.12,51.67,22.48,60.1,11.6,0
31.83,7.05,13.135634561949928,1,4,67.99,41.14,45.24,19.72,53.4,7.12,1
48.61,3.0,18.92118008843557,0,5,,32.56,61.66,21.51,59.8,8.21,1
36.59,8.07,21.87961677818746,0,4,37.73,24.68,39.8,21.4,58.4,18.63,0
38.5,0.14,17.176369019618022,1,3,67.68,,41.15,19.37,53.2,13.63,1
48.12,0.79,11.43931681438732,2,6,,38.23,44.22,19.62,60.8,8.9,0
33.37,7.01,16.563083437976484,1,2,70.47,21.4,71.82,21.12,57.6,9.13,0
38.91,3.92,57.524774477352594,1,7,70.15,34.19,50.98,13.47,50.6,9.38,1
40.8,0.35,13.54674796608628,2,8,45.12,26.08,49.07,15.58,,16.52,0
49.21,0.75,7.776081666974482,0,8,,,63.72,17.51,51.6,9.92,1
48.06,4.72,23.929064029048355,1,6,,,34.3,16.03,63.0,7.47,0
42.13,1.05,21.084801848226693,1,4,64.28,22.09,55.17,18.71,61.1,7.43,0
32.73,0.53,34.23483281746633,1,8,66.07,26.82,53.44,19.23,,6.54,1
49.39,3.16,,2,3,,,48.75,,57.9,11.86,0
38.38,5.75,9.029352377849005,2,5,68.13,20.6,53.6,21.08,50.9,7.56,0
43.19,2.91,19.082843421706166,1,3,51.3,24.32,55.96,13.47,58.0,7.79,0
28.55,0.17,14.397275523514466,1,4,68.3,19.53,49.35,16.5,50.9,6.63,1
40.05,9.23,21.49798491790881,0,3,62.64,,50.05,20.41,,14.66,0
44.74,7.33,10.591643514510237,0,5,58.35,30.32,57.84,20.28,,7.28,0
38.82,1.03,12.11124868322127,1,6,57.68,,59.51,24.29,60.9,12.72,1
45.46,1.87,8.93164877396724,1,5,69.23,28.0,53.23,20.54,61.1,15.36,0
50.16,8.75,45.02126351249805,1,7,,26.09,,19.38,50.9,16.08,0
52.12,6.08,10.283281443357259,2,3,,23.3,,17.47,54.6,10.63,0
37.48,7.36,,2,7,69.38,29.43,56.93,15.04,57.5,12.15,0
30.79,2.12,8.751730922411701,1,6,69.59,36.82,51.38,26.78,56.5,9.34,1
24.43,,,2,1,69.33,31.97,53.59,17.81,66.4,6.1,1
39.03,3.68,9.588263272361646,2,7,70.23,23.89,,19.99,65.3,10.69,0
30.1,6.28,35.43417428442055,2,2,60.61,33.46,52.99,21.86,61.0,10.23,1
44.43,2.39,8.8837380045661,0,10,74.7,34.64,46.63,16.09,61.1,13.01,0
26.83,2.5,9.122474283207078,0,8,55.54,,46.17,17.96,53.3,11.12,1
48.58,0.16,10.427164030963834,1,9,,28.15,48.47,25.92,63.9,10.24,0
41.58,5.37,11.692109556081842,1,4,65.29,25.97,42.37,14.51,55.7,9.07,0
30.23,3.99,12.052028173512015,1,4,67.15,22.59,51.64,21.31,54.1,6.72,0
43.08,0.48,20.340317585729657,2,0,52.62,65.67,,20.43,56.5,9.06,1
45.12,4.82,26.674133978921148,0,5,54.04,21.09,55.18,13.22,66.2,6.49,0
45.03,4.29,8.40935280198728,0,7,69.25,,58.86,13.7,59.7,7.5,0
41.05,2.18,16.18496402139264,2,6,57.06,19.95,45.5,15.96,54.5,10.91,0
45.37,4.74,10.709848117358627,1,6,65.05,19.59,62.82,18.63,53.9,8.73,0
44.71,5.26,7.940954380615763,0,2,68.7,31.39,46.72,15.51,59.6,15.88,0
38.75,0.22,9.46152409952017,1,3,46.93,28.18,,,60.5,12.8,0
41.69,7.25,32.11944693144351,0,0,65.07,26.65,,19.29,51.1,12.4,0
32.11,7.28,10.723253033354794,2,7,72.55,29.71,48.06,22.45,57.8,8.35,1
46.33,1.34,9.31071836293092,1,4,,34.78,35.88,17.31,63.1,9.09,0
32.16,9.7,15.393674266804442,0,4,48.98,23.93,58.04,21.08,54.8,6.7,0
39.79,6.75,9.770334217703637,0,7,42.92,23.42,51.33,12.88,59.9,8.47,0
32.96,8.11,10.12919904457991,0,7,74.15,22.26,49.81,,54.7,12.58,0
47.48,8.69,10.721925561173961,0,3,,,46.15,13.55,60.3,10.93,0
42.14,3.81,9.520673409830213,0,4,69.17,25.5,56.41,16.57,64.2,8.19,0
33.85,0.56,,0,2,68.56,24.2,56.31,16.77,59.1,10.66,1
42.78,9.77,13.460591025915171,0,7,71.33,33.15,,17.0,61.1,7.35,0
39.44,1.36,8.26148234586376,1,6,64.33,30.08,64.89,20.5,50.8,7.22,0
45.47,,,2,3,57.64,23.33,49.36,21.49,60.6,16.24,0
41.17,2.71,13.233777601319765,1,3,68.62,60.58,61.96,22.57,59.9,7.77,1
40.55,,,2,7,55.45,26.42,46.54,,,11.42,0
39.26,2.18,13.415326485376589,0,4,56.73,19.49,55.88,17.55,60.3,20.52,0
29.52,,6.48844769711601,1,4,55.85,25.27,57.32,15.56,54.0,7.69,1
44.11,9.73,8.832415354862789,2,7,64.74,24.18,37.94,24.62,51.6,11.68,0
45.94,8.17,20.389331507354825,2,9,69.25,50.15,43.95,15.98,64.1,7.88,1
34.16,,,1,7,76.82,31.8,48.83,21.26,61.1,7.71,1
44.29,2.88,40.750267995405395,1,11,56.79,33.85,46.15,23.7,55.8,6.31,0
48.86,8.77,11.098035673040995,2,5,,30.95,52.45,16.02,54.2,15.39,0
47.13,2.75,11.600828705484123,0,4,,24.8,57.87,18.3,53.9,16.37,0
49.82,7.99,,1,4,,46.62,47.97,16.51,,12.0,0
47.2,3.14,12.96220745454811,1,5,,48.35,49.94,16.65,57.2,10.17,0
38.24,1.57,16.620027821839294,0,4,70.45,37.44,49.82,21.7,,30.18,1
56.1,0.08,30.17479225695648,1,3,,32.79,42.11,15.36,56.3,6.64,0
41.72,6.37,8.232424389775916,0,6,68.66,,41.37,20.62,54.8,6.73,0
37.33,,,1,2,53.84,16.39,51.97,15.85,57.1,11.22,0
51.44,2.08,22.182859841739685,0,10,,21.14,,23.27,59.0,12.88,0
36.68,7.62,9.145047492056031,0,6,65.82,,41.24,14.44,56.0,11.36,0
47.43,9.14,14.290458176888514,1,5,,27.54,48.63,19.95,,7.83,1
36.14,9.33,,0,8,57.05,34.44,47.84,,64.7,9.47,1
49.64,3.41,43.01217545563878,2,3,,24.19,62.0,17.35,63.2,12.14,1
50.52,8.8,11.746251418296476,2,7,,21.73,55.46,18.98,,6.97,0
38.6,,11.95815290640622,0,13,64.44,33.35,45.01,15.3,64.8,8.45,0
45.69,,,0,7,70.37,28.93,53.23,20.55,52.3,13.38,0
46.69,2.32,14.347037114166044,1,5,,23.86,56.48,16.89,54.4,8.41,0
41.22,7.32,10.070532484485016,1,5,65.51,22.91,50.45,20.8,64.8,11.73,0
45.33,4.88,14.582671055484079,0,6,85.38,45.43,62.11,16.34,64.9,7.86,1
41.11,5.4,,0,5,71.25,22.86,55.25,22.32,59.2,14.69,0
37.38,7.88,13.766024166534915,0,6,53.88,33.52,43.22,16.5,63.6,11.36,0
35.04,7.28,35.37764752303757,2,7,55.73,34.84,49.76,20.42,57.2,7.83,1
43.83,2.04,13.675468325352753,1,4,74.06,22.04,47.01,19.96,64.0,10.04,0
45.63,6.07,,0,9,61.64,23.6,50.53,20.17,53.2,8.87,0
47.64,5.83,9.886233112249075,0,9,,20.9,50.98,,,13.12,0
45.31,2.69,21.53778653939972,1,5,51.13,21.88,40.4,12.83,56.6,8.28,0
46.74,9.56,18.555659324161518,0,6,,50.91,67.62,19.77,57.5,17.45,0
39.66,0.57,,0,8,62.71,27.08,72.89,19.45,58.7,6.92,0
54.04,7.82,11.652216978928124,1,3,,,38.69,20.33,55.0,8.55,0
36.52,8.33,12.968997796992,1,7,39.26,34.58,53.87,22.01,52.7,7.24,1
47.48,9.0,17.823462975687953,2,5,,,,,57.2,8.89,0
41.14,2.23,9.281044838451884,0,5,57.58,45.83,43.22,17.38,50.6,9.89,0
40.32,6.52,9.079752934020108,1,11,63.05,25.21,55.5,19.89,66.3,7.36,0
56.36,3.31,12.86748994696401,2,2,,,44.62,20.48,,10.68,1
46.01,2.05,30.94469453345122,1,4,,44.16,61.66,19.88,55.3,7.64,0
34.61,,12.68596374900112,1,7,51.5,20.05,57.79,18.57,66.8,10.38,0
44.98,8.16,,1,3,60.42,,,,57.0,6.62,0
39.41,2.51,23.292338533453975,0,5,62.82,32.84,,18.0,55.0,9.81,0
55.25,5.85,16.62029750274818,1,3,,42.12,49.94,20.15,66.5,8.48,0
36.94,7.07,9.000732623140955,0,4,66.62,34.39,51.44,24.53,,7.19,1
42.96,8.49,16.809683929541126,1,3,63.98,25.24,55.56,16.78,51.9,7.87,0
38.92,,,1,4,61.98,20.87,49.84,23.79,65.9,10.33,0
38.5,0.99,31.614369563630405,1,5,47.98,18.44,51.3,17.58,65.9,15.61,0
47.43,6.56,10.704450602623448,0,4,,28.07,45.68,31.82,62.0,12.67,1
50.19,0.63,9.67242285871553,2,6,,19.07,48.52,20.18,63.0,24.45,0
50.98,1.51,9.909563200444817,2,6,,25.09,55.35,18.15,51.7,10.27,0
41.65,,,1,3,71.74,25.18,52.96,18.97,,11.58,1
38.56,0.68,9.124865096208078,1,7,55.59,48.05,53.14,17.8,57.8,11.16,1
46.23,9.03,32.91630704510485,0,5,,27.88,56.52,18.61,53.3,8.69,0
39.8,7.98,18.396577953365366,2,8,64.63,22.69,53.71,,51.3,11.16,0
53.21,0.44,8.997536825513404,2,3,,23.01,48.66,17.5,60.3,23.38,0
33.03,1.06,36.627635755436884,1,9,69.24,18.12,49.88,18.8,59.2,10.0,1
45.57,3.31,27.087359354744336,1,2,66.07,38.13,53.83,21.27,56.9,8.27,1
34.09,1.2,13.009085483828578,0,4,71.53,16.21,44.58,22.49,60.3,15.31,0
35.7,7.69,31.02987366061613,1,4,65.48,21.01,47.76,18.16,,7.23,1
31.54,2.55,9.634129260718474,0,5,76.43,,39.34,20.17,61.7,6.84,1
33.48,2.53,10.3270817935474,1,5,56.48,,,16.34,54.4,10.56,0
45.86,3.87,13.345642368621654,1,3,73.19,,56.82,27.06,56.1,10.61,1
37.41,0.54,9.998622006858664,0,5,61.35,27.13,62.7,16.62,60.2,11.95,0
34.92,,22.32275120569159,1,6,66.06,22.51,42.27,17.62,62.4,9.75,1
33.86,,,2,6,61.89,23.72,49.95,17.61,57.1,9.67,0
35.8,1.73,24.967996248552247,0,6,68.37,25.04,57.85,16.55,51.5,8.63,0
39.1,9.37,,1,1,69.58,21.75,,18.32,58.6,10.96,0
47.97,1.45,15.55306479284863,0,7,,29.12,56.49,22.88,65.7,9.14,1
42.17,4.33,12.721802257246,1,3,72.72,22.58,58.68,21.0,62.2,9.5,0
41.66,3.74,19.421646678625237,1,4,66.44,,60.51,19.54,63.5,10.91,1
41.16,0.54,11.536733857505567,1,4,62.43,30.96,55.14,20.17,59.8,12.83,0
46.83,7.72,11.339197153155043,1,8,,29.44,49.71,18.95,,9.29,0
35.59,6.57,33.726636620689675,2,6,68.29,28.13,55.66,22.72,,10.45,1
44.11,8.42,26.42672718165498,2,5,73.67,24.72,,,53.0,12.37,0
34.35,5.24,11.503264153036932,1,5,70.79,,45.93,22.16,64.6,5.34,0
34.7,,,1,7,64.51,25.43,55.53,17.58,,7.14,1
46.23,7.38,22.180641055476773,1,4,,,53.29,18.16,,17.72,0
42.31,1.0,8.03657949145485,0,6,63.68,21.08,49.15,16.4,51.1,6.29,0
40.56,0.24,9.496336387906911,0,3,74.34,23.77,42.27,21.26,65.2,6.53,0
35.26,4.28,10.211353957618137,1,8,69.9,25.71,53.22,17.63,66.7,12.04,1
44.97,5.9,25.659578362438552,0,11,68.09,36.12,50.7,13.62,51.2,8.59,0
56.75,0.31,10.024100615436843,1,6,,19.89,52.17,21.51,,9.77,0
45.78,7.64,24.274305670660382,1,7,71.1,21.15,43.64,24.4,65.8,7.31,0
45.86,,,1,4,64.17,26.93,48.4,24.62,65.0,12.78,0
41.35,8.28,19.46851554066806,2,5,68.42,32.63,44.67,18.08,,5.24,1
50.08,0.4,14.738759306642681,1,7,,22.03,55.33,18.83,61.8,7.43,0
39.36,9.45,14.039516984228708,0,6,74.1,20.84,63.61,18.18,,7.42,1
62.11,1.53,8.080633326937537,0,4,,34.62,68.96,,50.3,9.37,0
43.82,3.3,8.383908972132003,1,2,52.14,24.52,52.04,19.32,57.1,13.9,0
42.54,5.83,44.34510414316905,1,3,58.72,25.5,53.19,17.12,64.0,9.04,0
50.49,1.12,30.335776046350666,1,6,,22.78,58.08,18.73,62.0,8.52,0
34.59,9.43,10.409265036872211,1,4,71.97,26.32,,,59.3,9.76,0
37.48,8.31,9.885644051960831,1,6,63.24,36.23,51.97,19.89,,6.93,1
37.22,4.58,12.596704008971042,1,7,64.06,,51.97,22.19,,6.58,0
40.64,0.8,14.866491804739738,1,4,60.79,41.79,44.9,15.39,50.4,7.17,0
54.14,6.06,43.63331604155588,2,6,,42.76,54.3,16.0,59.5,14.85,0
35.77,4.56,7.965800337011591,1,8,65.2,33.17,50.54,18.9,59.7,11.23,1
59.02,,7.4244226496981,0,5,,18.85,48.01,19.76,58.9,8.32,0
48.81,5.55,35.02226665901006,2,9,,42.78,55.4,16.42,51.6,11.57,1
52.95,4.61,13.996106401625061,1,6,,20.93,50.98,16.65,54.7,9.03,0
43.76,4.74,8.917710476741519,1,5,66.83,19.43,57.71,20.89,54.0,11.56,0
31.86,,19.601266242015733,0,0,76.09,50.67,38.13,19.33,60.6,8.64,1
34.05,2.23,16.474340013529538,2,2,70.46,46.74,49.3,23.56,,8.5,1
51.25,2.38,16.414771201004413,2,3,,26.46,67.13,15.45,,12.57,0
40.09,,18.738155304775447,1,3,53.12,27.91,44.15,19.77,65.1,12.56,0
44.71,3.48,13.020101265940621,0,6,67.63,43.13,38.25,13.87,55.7,11.2,0
44.32,8.6,23.347368814201985,0,6,58.89,31.86,53.23,23.81,56.1,6.34,0
52.47,0.29,8.358881627989765,0,4,,44.97,57.29,22.5,59.2,10.98,0
51.24,6.21,53.13507149185832,0,5,,21.28,61.17,21.78,51.8,7.1,0
44.7,4.31,7.9585206998055025,2,2,69.87,,57.27,20.1,63.8,11.31,0
43.12,9.63,,0,1,54.65,23.31,53.6,,55.9,8.87,0
49.23,2.77,14.031572878295378,1,8,,32.4,52.13,20.34,58.6,9.98,0
35.15,1.92,11.199975870780438,0,7,74.12,22.85,58.13,16.94,57.7,12.49,0
37.73,6.9,12.559770603171653,1,6,64.96,32.64,44.81,13.54,57.7,12.32,0
33.51,8.03,42.32646672475174,1,0,54.6,19.25,45.06,17.56,53.9,11.05,0
36.2,7.25,21.952505830902624,1,4,72.88,43.74,57.32,15.47,55.9,10.98,1
32.11,5.77,10.823857263642111,2,2,61.19,20.45,50.73,17.73,51.9,7.2,0
48.31,8.04,17.25907627610851,1,5,,37.0,54.85,17.71,51.8,11.86,0
40.7,2.66,9.459346568273075,2,12,53.59,,42.46,18.77,65.3,5.33,0
54.68,5.27,12.140708692895245,1,4,,36.17,55.55,18.89,57.3,10.33,1
40.3,,9.233712839897256,1,7,63.05,23.61,52.33,19.98,66.4,12.61,0
44.42,4.29,8.2060875087282,0,7,68.76,,43.44,18.57,,10.52,1
39.2,0.42,15.122781919634612,1,7,70.55,31.22,57.95,18.9,52.2,9.38,0
47.52,6.97,8.772149216404303,2,2,,,51.26,22.16,56.3,16.19,0
46.56,4.38,15.704342101531996,2,6,,,59.08,23.0,51.0,8.33,0
40.23,3.92,28.12239692141462,1,5,76.63,17.45,,22.73,55.8,10.88,0
44.72,9.9,13.893762243957742,1,5,68.12,28.43,57.7,15.46,66.2,11.37,1
37.31,8.76,24.982228574501438,1,1,72.95,21.54,54.14,18.6,63.3,11.57,0
38.68,5.07,22.503272500364307,0,1,66.22,,53.12,17.77,60.1,11.79,0
35.54,6.8,17.08628577297285,1,2,34.18,35.07,53.81,26.35,53.5,11.59,0
48.37,0.75,8.725053757293876,2,4,,,49.77,15.78,54.3,9.49,0
35.97,,,0,5,67.58,24.7,56.61,21.24,53.3,5.98,1
34.89,3.58,21.468637817535676,2,4,57.98,21.39,60.31,17.96,57.3,11.44,0
48.83,9.3,10.187883838760182,1,2,,45.14,55.89,16.68,55.5,8.27,0
41.51,3.62,17.974208362711295,1,1,54.76,28.82,,16.54,66.8,7.86,0
32.87,5.22,8.339538155706858,2,6,69.73,22.98,59.21,26.13,52.6,8.78,0
34.49,7.7,13.485940254499846,1,10,65.79,28.23,54.29,18.4,54.5,8.29,0
38.0,7.97,9.882521566637575,2,4,57.1,24.42,38.68,21.43,,11.09,0
34.41,,11.123095000753267,1,8,61.8,29.41,50.49,19.7,60.2,10.64,1
41.32,3.1,42.10709797085065,1,3,63.03,22.23,58.94,19.48,56.5,7.37,0
33.71,0.16,7.783688129324274,2,3,72.63,20.53,52.41,16.96,54.7,9.36,0
33.6,6.69,,1,4,72.24,29.31,47.5,24.65,53.6,6.78,1
47.11,3.27,11.533058239400646,1,6,,,44.41,19.28,,21.67,0
53.24,8.67,13.715236407012757,1,5,,,61.1,17.15,51.1,11.67,0
50.9,2.89,16.347689484866393,2,5,,21.12,51.5,16.09,58.4,10.89,0
39.12,5.42,10.597987912434373,1,6,68.6,,46.83,20.69,,7.19,1
45.5,1.24,12.286666074342788,1,4,46.18,29.19,50.39,15.86,63.6,11.9,0
40.52,5.94,,1,4,62.77,60.76,63.67,23.31,58.5,12.29,1
54.1,9.67,26.305423763806388,2,9,,15.75,38.18,19.56,,13.56,0
43.92,9.12,9.861766745266822,1,7,62.17,23.52,55.62,24.25,57.0,5.12,0
45.23,9.91,14.059141066856608,0,7,65.96,21.57,52.49,19.96,57.8,11.24,0
54.85,7.21,12.28851868593152,0,6,,28.56,45.14,24.03,,13.02,0
50.47,9.56,11.405611109647394,1,4,,31.78,42.03,20.06,52.7,8.29,0
42.87,2.93,10.526474266823126,0,4,65.59,23.44,47.57,17.28,51.2,18.27,0
35.13,,38.30132368206275,1,3,63.99,24.32,48.34,,62.0,7.14,1
39.52,9.87,12.120830886210353,2,5,70.34,26.56,59.68,16.37,52.8,12.57,0
32.48,1.42,17.868711447197242,0,5,59.63,19.63,60.05,14.4,,8.87,1
53.48,3.48,9.419227936751394,1,5,,,52.94,23.99,60.5,7.92,1
